customer_id,order_id,order_date,product_name,category,quantity,unit_price,total_amount,payment_method,city,returned,true_segment
C0380,ORD02225,23-06-2023,Kurta Set,Fashion,3,1192.3,3576.89,COD,Ahmedabad,TRUE,at_risk
C0380,ORD02226,22-08-2023,Running Shoes,Fashion,2,4217.69,8435.37,COD,Ahmedabad,FALSE,at_risk
C0381,ORD02227,20-10-2023,Python Book,Books,4,501.77,2007.09,Net Banking,Bangalore,FALSE,at_risk
C0381,ORD02228,07-10-2023,Running Shoes,Fashion,1,6771.75,6771.75,Debit Card,Bangalore,FALSE,at_risk
C0381,ORD02229,29-06-2023,Python Book,Books,3,552.85,1658.56,COD,Bangalore,FALSE,at_risk
C0381,ORD02230,04-05-2023,iPhone 15,Electronics,3,82577.81,247733.42,Debit Card,Bangalore,FALSE,at_risk
C0381,ORD02231,06-10-2023,Moisturizer,Beauty,1,631.93,631.93,UPI,Bangalore,FALSE,at_risk
C0382,ORD02232,16-10-2023,Samsung Galaxy S23,Electronics,2,50455.61,100911.22,Debit Card,Bangalore,FALSE,at_risk
C0382,ORD02233,16-08-2023,Running Shoes,Fashion,3,2222.03,6666.08,COD,Bangalore,FALSE,at_risk
C0382,ORD02234,01-06-2023,Data Science Book,Books,4,502.83,2011.31,COD,Bangalore,FALSE,at_risk
C0383,ORD02235,07-10-2023,Laptop Stand,Electronics,3,1730.5,5191.49,UPI,Bangalore,FALSE,at_risk
C0383,ORD02236,04-07-2023,iPhone 15,Electronics,2,71049.66,142099.32,UPI,Bangalore,FALSE,at_risk
C0383,ORD02237,24-07-2023,Bed Sheet Set,Home,2,1435.13,2870.26,Credit Card,Bangalore,FALSE,at_risk
C0384,ORD02238,16-12-2023,Bed Sheet Set,Home,1,2036.02,2036.02,COD,Pune,FALSE,loyal
C0384,ORD02239,10-11-2023,Samsung Galaxy S23,Electronics,1,53043.38,53043.38,Net Banking,Pune,FALSE,loyal
C0384,ORD02240,14-10-2023,iPhone 15,Electronics,1,100083.92,100083.92,Debit Card,Pune,FALSE,loyal
C0384,ORD02241,09-09-2023,Cookware Set,Home,4,10188.68,40754.74,Net Banking,Pune,FALSE,loyal
C0384,ORD02242,14-12-2023,Cookware Set,Home,3,8408.69,25226.07,Debit Card,Pune,FALSE,loyal
C0384,ORD02243,05-07-2023,Formal Shirt,Fashion,2,1564.86,3129.72,Debit Card,Pune,FALSE,loyal
C0384,ORD02244,09-08-2023,Wireless Earbuds,Electronics,3,4451.19,13353.58,Debit Card,Pune,FALSE,loyal
C0384,ORD02245,27-05-2023,iPhone 15,Electronics,4,102584.13,410336.52,UPI,Pune,FALSE,loyal
C0385,ORD02246,04-12-2023,Bed Sheet Set,Home,3,2874.92,8624.76,Credit Card,Mumbai,FALSE,loyal
C0385,ORD02247,03-11-2023,Running Shoes,Fashion,2,5475.15,10950.3,Debit Card,Mumbai,FALSE,loyal
C0385,ORD02248,20-10-2023,Data Science Book,Books,1,611.31,611.31,Credit Card,Mumbai,FALSE,loyal
C0385,ORD02249,24-08-2023,Wireless Earbuds,Electronics,4,5976.4,23905.6,COD,Mumbai,FALSE,loyal
C0385,ORD02250,27-06-2023,Face Serum,Beauty,4,2904.04,11616.15,Net Banking,Mumbai,FALSE,loyal
C0386,ORD02251,12-12-2023,Face Serum,Beauty,1,597.36,597.36,Net Banking,Hyderabad,FALSE,new
C0386,ORD02252,03-12-2023,Air Purifier,Home,3,4494.18,13482.54,Debit Card,Hyderabad,FALSE,new
C0386,ORD02253,13-07-2023,Formal Shirt,Fashion,2,1827.7,3655.39,Debit Card,Hyderabad,FALSE,new
C0387,ORD02254,04-12-2023,Kurta Set,Fashion,1,1448.57,1448.57,UPI,Chennai,FALSE,new
C0387,ORD02255,03-11-2023,Kurta Set,Fashion,4,809.06,3236.26,Credit Card,Chennai,FALSE,new
C0388,ORD02256,06-03-2023,iPhone 15,Electronics,2,43351.04,86702.08,Net Banking,Delhi,FALSE,lost
C0389,ORD02257,17-11-2023,Perfume,Beauty,2,5306.97,10613.95,COD,Hyderabad,FALSE,loyal
C0389,ORD02258,15-11-2023,iPhone 15,Electronics,4,103933.01,415732.04,UPI,Hyderabad,FALSE,loyal
C0389,ORD02259,12-09-2023,Cookware Set,Home,1,3249.26,3249.26,Debit Card,Hyderabad,FALSE,loyal
C0389,ORD02260,30-09-2023,Perfume,Beauty,3,4035.44,12106.33,Debit Card,Hyderabad,TRUE,loyal
C0389,ORD02261,05-10-2023,Wireless Earbuds,Electronics,1,7656.73,7656.73,UPI,Hyderabad,FALSE,loyal
C0389,ORD02262,10-06-2023,Air Purifier,Home,4,18848.03,75392.1,UPI,Hyderabad,FALSE,loyal
C0389,ORD02263,11-08-2023,Running Shoes,Fashion,3,2937.69,8813.08,COD,Hyderabad,FALSE,loyal
C0389,ORD02264,14-04-2023,Laptop Stand,Electronics,3,2920.5,8761.49,Net Banking,Hyderabad,FALSE,loyal
C0389,ORD02265,12-09-2023,Running Shoes,Fashion,3,7309.92,21929.75,Net Banking,Hyderabad,FALSE,loyal
C0390,ORD02266,29-11-2023,Air Purifier,Home,4,16331.78,65327.12,COD,Kolkata,FALSE,loyal
C0390,ORD02267,02-11-2023,Formal Shirt,Fashion,3,1383.52,4150.56,Debit Card,Kolkata,FALSE,loyal
C0390,ORD02268,07-10-2023,Moisturizer,Beauty,2,1143.8,2287.61,Debit Card,Kolkata,FALSE,loyal
C0390,ORD02269,10-08-2023,Cookware Set,Home,2,10459.85,20919.7,Net Banking,Kolkata,FALSE,loyal
C0390,ORD02270,13-10-2023,Air Purifier,Home,2,18052.74,36105.48,Credit Card,Kolkata,FALSE,loyal
C0390,ORD02271,07-07-2023,Samsung Galaxy S23,Electronics,1,73409.53,73409.53,Net Banking,Kolkata,FALSE,loyal
C0390,ORD02272,11-11-2023,Data Science Book,Books,1,699.72,699.72,Net Banking,Kolkata,FALSE,loyal
C0391,ORD02273,06-12-2023,Samsung Galaxy S23,Electronics,3,37207.8,111623.39,COD,Bangalore,FALSE,new
C0391,ORD02274,08-09-2023,Moisturizer,Beauty,2,1084.91,2169.82,COD,Bangalore,FALSE,new
C0391,ORD02275,31-10-2023,Wireless Earbuds,Electronics,4,4444.15,17776.61,Credit Card,Bangalore,FALSE,new
C0392,ORD02276,01-03-2023,Cookware Set,Home,3,1614.6,4843.81,COD,Mumbai,FALSE,lost
C0393,ORD02277,18-05-2023,iPhone 15,Electronics,1,42373.17,42373.17,UPI,Hyderabad,FALSE,lost
C0394,ORD02278,20-11-2023,Moisturizer,Beauty,3,1032.27,3096.8,Debit Card,Delhi,FALSE,loyal
C0394,ORD02279,29-10-2023,Kurta Set,Fashion,4,2395.54,9582.14,Net Banking,Delhi,FALSE,loyal
C0394,ORD02280,11-11-2023,Moisturizer,Beauty,1,1187.29,1187.29,Debit Card,Delhi,FALSE,loyal
C0394,ORD02281,11-11-2023,Kurta Set,Fashion,4,3421.38,13685.52,UPI,Delhi,FALSE,loyal
C0394,ORD02282,31-05-2023,Perfume,Beauty,3,4681.01,14043.02,COD,Delhi,FALSE,loyal
C0395,ORD02283,12-12-2023,Kurta Set,Fashion,1,2829.88,2829.88,UPI,Mumbai,FALSE,loyal
C0395,ORD02284,13-11-2023,Formal Shirt,Fashion,2,3020.16,6040.32,COD,Mumbai,FALSE,loyal
C0395,ORD02285,07-12-2023,Running Shoes,Fashion,4,4434.34,17737.36,COD,Mumbai,FALSE,loyal
C0395,ORD02286,24-11-2023,iPhone 15,Electronics,1,108779.42,108779.42,COD,Mumbai,FALSE,loyal
C0395,ORD02287,24-11-2023,Data Science Book,Books,3,785.26,2355.79,COD,Mumbai,FALSE,loyal
C0395,ORD02288,23-06-2023,Moisturizer,Beauty,3,1596.2,4788.6,Net Banking,Mumbai,FALSE,loyal
C0395,ORD02289,06-06-2023,Laptop Stand,Electronics,3,4295.88,12887.64,UPI,Mumbai,FALSE,loyal
C0395,ORD02290,04-08-2023,Face Serum,Beauty,1,1640.93,1640.93,UPI,Mumbai,FALSE,loyal
C0396,ORD02291,02-11-2023,Bed Sheet Set,Home,2,2612.42,5224.84,UPI,Chennai,FALSE,at_risk
C0396,ORD02292,24-09-2023,Laptop Stand,Electronics,4,1946.85,7787.38,COD,Chennai,FALSE,at_risk
C0396,ORD02293,03-10-2023,Samsung Galaxy S23,Electronics,2,43288.67,86577.33,Net Banking,Chennai,FALSE,at_risk
C0396,ORD02294,31-03-2023,iPhone 15,Electronics,3,78761.95,236285.84,COD,Chennai,FALSE,at_risk
C0397,ORD02295,04-12-2023,Samsung Galaxy S23,Electronics,1,38697.99,38697.99,Net Banking,Mumbai,FALSE,new
C0397,ORD02296,23-09-2023,Samsung Galaxy S23,Electronics,3,33042.81,99128.42,Debit Card,Mumbai,FALSE,new
C0397,ORD02297,25-06-2023,Formal Shirt,Fashion,2,1490.81,2981.63,Credit Card,Mumbai,FALSE,new
C0398,ORD02298,13-12-2023,Moisturizer,Beauty,3,1030.6,3091.79,COD,Delhi,FALSE,champion
C0398,ORD02299,09-12-2023,Bed Sheet Set,Home,4,4818.81,19275.23,UPI,Delhi,FALSE,champion
C0398,ORD02300,21-11-2023,Wireless Earbuds,Electronics,2,4404.47,8808.93,COD,Delhi,FALSE,champion
C0398,ORD02301,11-12-2023,Running Shoes,Fashion,1,4223.94,4223.94,Debit Card,Delhi,FALSE,champion
C0398,ORD02302,26-08-2023,Data Science Book,Books,2,915.06,1830.12,Credit Card,Delhi,FALSE,champion
C0398,ORD02303,23-08-2023,Bed Sheet Set,Home,4,2782.38,11129.52,Credit Card,Delhi,FALSE,champion
C0398,ORD02304,15-11-2023,Laptop Stand,Electronics,1,4551.43,4551.43,Credit Card,Delhi,FALSE,champion
C0398,ORD02305,29-06-2023,Laptop Stand,Electronics,1,6444.74,6444.74,UPI,Delhi,FALSE,champion
C0398,ORD02306,16-05-2023,Laptop Stand,Electronics,4,3988.27,15953.09,Debit Card,Delhi,FALSE,champion
C0398,ORD02307,09-09-2023,Air Purifier,Home,1,16511.84,16511.84,UPI,Delhi,FALSE,champion
C0398,ORD02308,16-07-2023,Bed Sheet Set,Home,2,3615.29,7230.59,Debit Card,Delhi,FALSE,champion
C0399,ORD02309,17-10-2023,Face Serum,Beauty,4,2683.59,10734.37,Credit Card,Kolkata,FALSE,at_risk
C0399,ORD02310,16-09-2023,Face Serum,Beauty,4,1698.89,6795.58,COD,Kolkata,FALSE,at_risk
C0399,ORD02311,09-10-2023,Formal Shirt,Fashion,1,1026.03,1026.03,Credit Card,Kolkata,FALSE,at_risk
C0399,ORD02312,02-10-2023,Running Shoes,Fashion,3,3242.43,9727.28,Debit Card,Kolkata,FALSE,at_risk
C0400,ORD02313,18-04-2023,Data Science Book,Books,2,518.77,1037.54,UPI,Hyderabad,FALSE,lost
C0400,ORD02314,01-01-2023,Running Shoes,Fashion,1,2742.15,2742.15,Debit Card,Hyderabad,FALSE,lost
C0401,ORD02315,16-04-2023,Cookware Set,Home,2,2296.81,4593.62,Debit Card,Hyderabad,FALSE,lost
C0402,ORD02316,25-04-2023,Face Serum,Beauty,2,884.91,1769.82,Credit Card,Chennai,FALSE,lost
C0402,ORD02317,08-02-2023,Wireless Earbuds,Electronics,3,3523.38,10570.15,Net Banking,Chennai,FALSE,lost
C0403,ORD02318,10-11-2023,Laptop Stand,Electronics,3,2254.75,6764.24,Credit Card,Pune,FALSE,loyal
C0403,ORD02319,19-10-2023,Laptop Stand,Electronics,4,4256.91,17027.64,COD,Pune,FALSE,loyal
C0403,ORD02320,09-09-2023,Perfume,Beauty,4,2789.03,11156.11,Credit Card,Pune,FALSE,loyal
C0403,ORD02321,22-09-2023,Face Serum,Beauty,1,865.43,865.43,Net Banking,Pune,FALSE,loyal
C0403,ORD02322,01-08-2023,iPhone 15,Electronics,3,92730.21,278190.62,COD,Pune,FALSE,loyal
C0403,ORD02323,18-05-2023,Face Serum,Beauty,4,3105.26,12421.05,UPI,Pune,FALSE,loyal
C0403,ORD02324,30-05-2023,Moisturizer,Beauty,1,2047.88,2047.88,COD,Pune,FALSE,loyal
C0403,ORD02325,23-06-2023,Samsung Galaxy S23,Electronics,1,55632.91,55632.91,UPI,Pune,FALSE,loyal
C0404,ORD02326,08-06-2023,Data Science Book,Books,1,406.89,406.89,COD,Mumbai,FALSE,lost
C0404,ORD02327,17-04-2023,iPhone 15,Electronics,1,52695.74,52695.74,Debit Card,Mumbai,TRUE,lost
C0405,ORD02328,03-12-2023,Face Serum,Beauty,3,2454.95,7364.84,Debit Card,Hyderabad,FALSE,loyal
C0405,ORD02329,12-11-2023,Laptop Stand,Electronics,3,2009.68,6029.04,Credit Card,Hyderabad,FALSE,loyal
C0405,ORD02330,28-09-2023,Wireless Earbuds,Electronics,1,6348.73,6348.73,UPI,Hyderabad,FALSE,loyal
C0405,ORD02331,10-07-2023,Perfume,Beauty,3,4842.51,14527.53,UPI,Hyderabad,FALSE,loyal
C0405,ORD02332,01-11-2023,Wireless Earbuds,Electronics,2,9033.18,18066.36,Net Banking,Hyderabad,FALSE,loyal
C0405,ORD02333,24-09-2023,Cookware Set,Home,2,4394.12,8788.24,UPI,Hyderabad,FALSE,loyal
C0406,ORD02334,03-12-2023,Wireless Earbuds,Electronics,1,2223.06,2223.06,COD,Chennai,FALSE,new
C0406,ORD02335,12-08-2023,Laptop Stand,Electronics,4,2382.66,9530.65,COD,Chennai,FALSE,new
C0407,ORD02336,07-10-2023,Formal Shirt,Fashion,3,2400.22,7200.65,COD,Mumbai,FALSE,at_risk
C0407,ORD02337,16-08-2023,Face Serum,Beauty,4,1392.17,5568.69,Debit Card,Mumbai,FALSE,at_risk
C0407,ORD02338,07-09-2023,Perfume,Beauty,4,1255.84,5023.37,COD,Mumbai,FALSE,at_risk
C0407,ORD02339,04-08-2023,Wireless Earbuds,Electronics,4,3336.64,13346.56,Debit Card,Mumbai,FALSE,at_risk
C0407,ORD02340,04-07-2023,Formal Shirt,Fashion,4,2040.83,8163.31,Net Banking,Mumbai,FALSE,at_risk
C0408,ORD02341,29-11-2023,Formal Shirt,Fashion,3,1588.92,4766.75,COD,Chennai,FALSE,new
C0409,ORD02342,22-12-2023,Kurta Set,Fashion,3,1287.89,3863.68,Debit Card,Kolkata,FALSE,new
C0409,ORD02343,21-08-2023,Laptop Stand,Electronics,2,1469.67,2939.33,COD,Kolkata,FALSE,new
C0410,ORD02344,29-12-2023,Samsung Galaxy S23,Electronics,1,104618,104618,Net Banking,Pune,FALSE,champion
C0410,ORD02345,19-12-2023,Python Book,Books,2,863.93,1727.86,Debit Card,Pune,FALSE,champion
C0410,ORD02346,14-12-2023,Wireless Earbuds,Electronics,2,7968.72,15937.43,Credit Card,Pune,FALSE,champion
C0410,ORD02347,18-12-2023,Face Serum,Beauty,2,1239.87,2479.75,COD,Pune,FALSE,champion
C0410,ORD02348,23-10-2023,Cookware Set,Home,1,6683.8,6683.8,Credit Card,Pune,FALSE,champion
C0410,ORD02349,14-12-2023,Samsung Galaxy S23,Electronics,3,110913.45,332740.36,Credit Card,Pune,FALSE,champion
C0410,ORD02350,25-08-2023,Samsung Galaxy S23,Electronics,3,111162.37,333487.12,Credit Card,Pune,FALSE,champion
C0410,ORD02351,04-08-2023,Cookware Set,Home,1,6940.57,6940.57,Credit Card,Pune,FALSE,champion
C0410,ORD02352,04-10-2023,Data Science Book,Books,1,2282.62,2282.62,Credit Card,Pune,FALSE,champion
C0410,ORD02353,12-12-2023,Python Book,Books,2,871.5,1743,Net Banking,Pune,FALSE,champion
C0410,ORD02354,06-08-2023,Face Serum,Beauty,4,4602.52,18410.1,Credit Card,Pune,FALSE,champion
C0410,ORD02355,11-11-2023,Perfume,Beauty,1,4083.58,4083.58,COD,Pune,FALSE,champion
C0410,ORD02356,26-10-2023,iPhone 15,Electronics,4,151488.1,605952.4,COD,Pune,FALSE,champion
C0411,ORD02357,21-01-2023,Running Shoes,Fashion,4,3533.52,14134.08,Net Banking,Kolkata,FALSE,lost
C0411,ORD02358,01-01-2023,Laptop Stand,Electronics,4,1503.78,6015.13,UPI,Kolkata,FALSE,lost
C0412,ORD02359,22-12-2023,Face Serum,Beauty,4,5159.16,20636.64,Debit Card,Chennai,FALSE,champion
C0412,ORD02360,21-12-2023,Running Shoes,Fashion,1,8667.1,8667.1,Credit Card,Chennai,FALSE,champion
C0412,ORD02361,21-11-2023,Air Purifier,Home,2,23399.03,46798.06,Debit Card,Chennai,FALSE,champion
C0412,ORD02362,11-11-2023,Wireless Earbuds,Electronics,2,4335.49,8670.98,Debit Card,Chennai,FALSE,champion
C0412,ORD02363,16-10-2023,Formal Shirt,Fashion,4,3572.13,14288.51,Credit Card,Chennai,FALSE,champion
C0412,ORD02364,04-10-2023,Laptop Stand,Electronics,1,4663.2,4663.2,Credit Card,Chennai,FALSE,champion
C0412,ORD02365,01-12-2023,Kurta Set,Fashion,3,3369.41,10108.22,COD,Chennai,FALSE,champion
C0412,ORD02366,09-09-2023,Samsung Galaxy S23,Electronics,3,103929.46,311788.38,Net Banking,Chennai,FALSE,champion
C0412,ORD02367,13-08-2023,iPhone 15,Electronics,4,177359.09,709436.35,Debit Card,Chennai,FALSE,champion
C0412,ORD02368,23-10-2023,Kurta Set,Fashion,2,6547.51,13095.03,UPI,Chennai,TRUE,champion
C0412,ORD02369,02-11-2023,Perfume,Beauty,3,8342.17,25026.5,Net Banking,Chennai,FALSE,champion
C0412,ORD02370,01-10-2023,Moisturizer,Beauty,1,1906.95,1906.95,Debit Card,Chennai,FALSE,champion
C0412,ORD02371,17-06-2023,Running Shoes,Fashion,3,10066.44,30199.31,Net Banking,Chennai,FALSE,champion
C0412,ORD02372,06-04-2023,Samsung Galaxy S23,Electronics,4,115341.32,461365.29,Net Banking,Chennai,FALSE,champion
C0412,ORD02373,05-12-2023,Moisturizer,Beauty,1,2604.13,2604.13,Credit Card,Chennai,FALSE,champion
C0413,ORD02374,07-11-2023,Laptop Stand,Electronics,2,2319.75,4639.5,COD,Kolkata,FALSE,loyal
C0413,ORD02375,20-10-2023,Formal Shirt,Fashion,1,1713.99,1713.99,Credit Card,Kolkata,FALSE,loyal
C0413,ORD02376,13-10-2023,Formal Shirt,Fashion,4,2576.16,10304.63,Credit Card,Kolkata,FALSE,loyal
C0413,ORD02377,17-08-2023,Data Science Book,Books,2,1212.85,2425.69,UPI,Kolkata,TRUE,loyal
C0413,ORD02378,26-09-2023,Air Purifier,Home,4,7661.34,30645.37,Credit Card,Kolkata,FALSE,loyal
C0413,ORD02379,10-06-2023,Cookware Set,Home,4,11533.78,46135.14,COD,Kolkata,FALSE,loyal
C0413,ORD02380,28-06-2023,Face Serum,Beauty,3,2826.49,8479.46,Debit Card,Kolkata,FALSE,loyal
C0413,ORD02381,21-02-2023,Data Science Book,Books,3,1190.46,3571.37,Debit Card,Kolkata,FALSE,loyal
C0414,ORD02382,24-11-2023,Bed Sheet Set,Home,2,1812.68,3625.37,UPI,Bangalore,FALSE,new
C0414,ORD02383,11-09-2023,Python Book,Books,3,399.76,1199.29,COD,Bangalore,FALSE,new
C0414,ORD02384,06-11-2023,Face Serum,Beauty,3,952.63,2857.89,Credit Card,Bangalore,FALSE,new
C0415,ORD02385,03-05-2023,Cookware Set,Home,1,1945.29,1945.29,Net Banking,Chennai,FALSE,lost
C0416,ORD02386,10-09-2023,Running Shoes,Fashion,2,3355.24,6710.48,COD,Pune,FALSE,at_risk
C0416,ORD02387,04-09-2023,Bed Sheet Set,Home,1,1622.1,1622.1,COD,Pune,FALSE,at_risk
C0416,ORD02388,15-08-2023,Formal Shirt,Fashion,1,1799.03,1799.03,Debit Card,Pune,FALSE,at_risk
C0416,ORD02389,11-08-2023,Kurta Set,Fashion,4,1283.48,5133.91,COD,Pune,FALSE,at_risk
C0416,ORD02390,29-06-2023,Formal Shirt,Fashion,2,1717.2,3434.4,Net Banking,Pune,FALSE,at_risk
C0416,ORD02391,02-07-2023,Running Shoes,Fashion,3,2627.8,7883.4,UPI,Pune,FALSE,at_risk
C0417,ORD02392,08-12-2023,Laptop Stand,Electronics,4,5161.48,20645.93,Credit Card,Delhi,FALSE,champion
C0417,ORD02393,06-12-2023,iPhone 15,Electronics,1,158848.33,158848.33,Debit Card,Delhi,FALSE,champion
C0417,ORD02394,21-11-2023,Moisturizer,Beauty,1,2044.39,2044.39,Debit Card,Delhi,FALSE,champion
C0417,ORD02395,14-11-2023,Samsung Galaxy S23,Electronics,1,81557.69,81557.69,Net Banking,Delhi,FALSE,champion
C0417,ORD02396,08-12-2023,Air Purifier,Home,2,30373.57,60747.15,COD,Delhi,FALSE,champion
C0417,ORD02397,25-11-2023,Kurta Set,Fashion,1,4641.55,4641.55,Debit Card,Delhi,FALSE,champion
C0417,ORD02398,18-11-2023,Samsung Galaxy S23,Electronics,3,98493.46,295480.39,Net Banking,Delhi,FALSE,champion
C0417,ORD02399,22-11-2023,Python Book,Books,3,1367.13,4101.4,Debit Card,Delhi,TRUE,champion
C0417,ORD02400,07-11-2023,Perfume,Beauty,4,6148.47,24593.9,Net Banking,Delhi,FALSE,champion
C0417,ORD02401,05-10-2023,Kurta Set,Fashion,4,4990.24,19960.95,Credit Card,Delhi,FALSE,champion
C0417,ORD02402,27-09-2023,Moisturizer,Beauty,2,1381.85,2763.69,Credit Card,Delhi,FALSE,champion
C0417,ORD02403,29-11-2023,Samsung Galaxy S23,Electronics,1,82349.92,82349.92,COD,Delhi,FALSE,champion
C0417,ORD02404,03-11-2023,Laptop Stand,Electronics,3,5891.08,17673.24,Debit Card,Delhi,FALSE,champion
C0417,ORD02405,16-06-2023,Wireless Earbuds,Electronics,4,12173.51,48694.04,Net Banking,Delhi,FALSE,champion
C0417,ORD02406,31-05-2023,Kurta Set,Fashion,2,6637.13,13274.26,UPI,Delhi,FALSE,champion
C0417,ORD02407,03-08-2023,Laptop Stand,Electronics,3,4563.18,13689.53,UPI,Delhi,FALSE,champion
C0417,ORD02408,05-09-2023,Formal Shirt,Fashion,4,2508.94,10035.75,COD,Delhi,FALSE,champion
C0417,ORD02409,02-08-2023,Python Book,Books,3,846.19,2538.58,COD,Delhi,FALSE,champion
C0417,ORD02410,29-07-2023,Cookware Set,Home,2,14620.59,29241.18,Credit Card,Delhi,TRUE,champion
C0417,ORD02411,19-08-2023,Formal Shirt,Fashion,3,2154.22,6462.67,Credit Card,Delhi,FALSE,champion
C0417,ORD02412,19-08-2023,Data Science Book,Books,3,1926.67,5780,Credit Card,Delhi,FALSE,champion
C0417,ORD02413,18-05-2023,iPhone 15,Electronics,3,170834.4,512503.19,Net Banking,Delhi,FALSE,champion
C0418,ORD02414,17-11-2023,Wireless Earbuds,Electronics,3,3425.79,10277.36,Net Banking,Pune,FALSE,loyal
C0418,ORD02415,20-10-2023,Data Science Book,Books,2,1016.71,2033.43,UPI,Pune,FALSE,loyal
C0418,ORD02416,16-08-2023,Perfume,Beauty,3,4704.03,14112.09,COD,Pune,FALSE,loyal
C0418,ORD02417,03-11-2023,Kurta Set,Fashion,4,2033.92,8135.69,UPI,Pune,FALSE,loyal
C0418,ORD02418,07-05-2023,Air Purifier,Home,4,19137.9,76551.6,Net Banking,Pune,FALSE,loyal
C0419,ORD02419,12-03-2023,Kurta Set,Fashion,1,1911.23,1911.23,Net Banking,Chennai,FALSE,lost
C0420,ORD02420,14-11-2023,iPhone 15,Electronics,4,96766.82,387067.3,UPI,Hyderabad,FALSE,loyal
C0420,ORD02421,01-10-2023,iPhone 15,Electronics,3,115924.57,347773.72,Net Banking,Hyderabad,FALSE,loyal
C0420,ORD02422,20-08-2023,iPhone 15,Electronics,3,104045.55,312136.64,UPI,Hyderabad,FALSE,loyal
C0420,ORD02423,14-06-2023,Face Serum,Beauty,3,1288.11,3864.33,Credit Card,Hyderabad,FALSE,loyal
C0420,ORD02424,07-06-2023,Data Science Book,Books,2,1386.92,2773.84,Credit Card,Hyderabad,FALSE,loyal
C0421,ORD02425,06-12-2023,Python Book,Books,2,289.1,578.21,Debit Card,Mumbai,FALSE,new
C0422,ORD02426,11-12-2023,Laptop Stand,Electronics,2,2649.53,5299.05,Debit Card,Bangalore,FALSE,new
C0422,ORD02427,24-11-2023,Bed Sheet Set,Home,3,2434.4,7303.21,Net Banking,Bangalore,FALSE,new
C0422,ORD02428,17-11-2023,Samsung Galaxy S23,Electronics,1,47725.02,47725.02,UPI,Bangalore,FALSE,new
C0423,ORD02429,07-12-2023,Laptop Stand,Electronics,4,3453.48,13813.93,Net Banking,Chennai,FALSE,champion
C0423,ORD02430,24-11-2023,Python Book,Books,4,1261.86,5047.43,Debit Card,Chennai,FALSE,champion
C0423,ORD02431,03-12-2023,Running Shoes,Fashion,3,11805.6,35416.8,Credit Card,Chennai,FALSE,champion
C0423,ORD02432,29-10-2023,Kurta Set,Fashion,1,5406.83,5406.83,Credit Card,Chennai,FALSE,champion
C0423,ORD02433,23-11-2023,Running Shoes,Fashion,2,5267.53,10535.07,Debit Card,Chennai,FALSE,champion
C0423,ORD02434,03-12-2023,Running Shoes,Fashion,4,12476.46,49905.86,Net Banking,Chennai,FALSE,champion
C0423,ORD02435,11-10-2023,Wireless Earbuds,Electronics,4,4678.31,18713.25,UPI,Chennai,FALSE,champion
C0423,ORD02436,31-10-2023,Air Purifier,Home,4,24797.54,99190.16,COD,Chennai,FALSE,champion
C0423,ORD02437,26-09-2023,Running Shoes,Fashion,2,10282.28,20564.57,UPI,Chennai,FALSE,champion
C0423,ORD02438,03-09-2023,Wireless Earbuds,Electronics,3,2450.62,7351.85,Debit Card,Chennai,TRUE,champion
C0423,ORD02439,19-09-2023,Formal Shirt,Fashion,1,4648.98,4648.98,COD,Chennai,FALSE,champion
C0423,ORD02440,15-11-2023,Laptop Stand,Electronics,1,6372.09,6372.09,COD,Chennai,FALSE,champion
C0423,ORD02441,22-07-2023,Data Science Book,Books,3,2593.43,7780.29,UPI,Chennai,FALSE,champion
C0423,ORD02442,02-09-2023,Wireless Earbuds,Electronics,4,6643.99,26575.96,UPI,Chennai,FALSE,champion
C0423,ORD02443,19-11-2023,Kurta Set,Fashion,2,5055.98,10111.95,COD,Chennai,FALSE,champion
C0423,ORD02444,14-10-2023,Kurta Set,Fashion,4,3171.66,12686.64,Net Banking,Chennai,FALSE,champion
C0423,ORD02445,24-07-2023,Samsung Galaxy S23,Electronics,3,99931.48,299794.45,UPI,Chennai,FALSE,champion
C0423,ORD02446,16-08-2023,Running Shoes,Fashion,1,5521.67,5521.67,Net Banking,Chennai,FALSE,champion
C0423,ORD02447,26-10-2023,Running Shoes,Fashion,3,4779.09,14337.27,Debit Card,Chennai,FALSE,champion
C0423,ORD02448,13-10-2023,Laptop Stand,Electronics,1,5305.65,5305.65,Debit Card,Chennai,FALSE,champion
C0423,ORD02449,15-07-2023,Air Purifier,Home,1,26973.32,26973.32,Net Banking,Chennai,FALSE,champion
C0423,ORD02450,28-02-2023,Air Purifier,Home,3,25500.13,76500.38,Debit Card,Chennai,FALSE,champion
C0424,ORD02451,17-04-2023,Samsung Galaxy S23,Electronics,3,31894.77,95684.31,Credit Card,Delhi,FALSE,lost
C0425,ORD02452,31-12-2023,Cookware Set,Home,4,10886.89,43547.55,COD,Delhi,FALSE,champion
C0425,ORD02453,16-12-2023,Samsung Galaxy S23,Electronics,2,90571.29,181142.58,Credit Card,Delhi,FALSE,champion
C0425,ORD02454,21-12-2023,Moisturizer,Beauty,1,2979.04,2979.04,UPI,Delhi,FALSE,champion
C0425,ORD02455,23-11-2023,Wireless Earbuds,Electronics,2,12310.98,24621.96,Net Banking,Delhi,FALSE,champion
C0425,ORD02456,05-12-2023,Formal Shirt,Fashion,3,1820.09,5460.27,Credit Card,Delhi,FALSE,champion
